External ID,Document Number,Transaction Number,Maximum of Linked Invoice,Type,Date,Period,Terms,Maximum of Due Date/Receive By,Vendor Category,Vendor Name,Vendor Number,Company Name,Vendor VAT Registration Number,Vendor Billing Address,Vendor Billing Country,Bill to City,Bill to State,Bill to Country,Bill to Zip,Source System,Source System Identifier,City,State/Province,Country,Zip,Currency,Memo (Main),Maximum of GMAX Tax Code,Maximum of NetSuite Tax Item,Maximum of Coupa Tax Code,Maximum of External System Tax Code,Maximum of Tax Code (Consolidated),FOP Type,Sum of Asset,Sum of Accounts Payable,Sum of Other Liabilities,Sum of Income,Sum of Expense,Sum of VAT
00383586342-1305772-001-001-VB,00383586342-1305772-001-001,BL-DK0408332,Invoice #IN-DK4740507,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1233,,1233,,0
00383586398-1305777-001-001-VB,00383586398-1305777-001-001,BL-DK0408333,Invoice #IN-DK4740508,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1189,,1189,,0
00383586431-1305784-001-001-VC,00383586431-1305784-001-001,BC-DK0126008,Credit Memo #CM-DK0310436,Bill Credit,3/19/2020,Mar-20,- None -,,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,189.63,,-189.63,,0
00383586485-1305789-001-001-VB,00383586485-1305789-001-001,BL-DK0408334,Invoice #IN-DK4740509,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-895,,895,,0
00383586507-1305791-001-001-VB,00383586507-1305791-001-001,BL-DK0408335,Invoice #IN-DK4740510,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1795,,1795,,0
00383586541-1305795-001-001-VB,00383586541-1305795-001-001,BL-DK0408336,Invoice #IN-DK4740511,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-758,,758,,0
00383586583-1305797-001-001-VB,00383586583-1305797-001-001,BL-DK0408337,Invoice #IN-DK4740512,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1084,,1084,,0
00383586704-1305799-001-001-VB,00383586704-1305799-001-001,BL-DK0408339,Invoice #IN-DK4740676,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-935,,935,,0
00383586739-1305802-001-001-VB,00383586739-1305802-001-001,BL-DK0408341,Invoice #IN-DK4740560,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-601.69,,601.69,,0
00383586772-1305803-001-001-VB,00383586772-1305803-001-001,BL-DK0408342,Invoice #IN-DK4740563,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-3869.81,,3869.81,,0
00383586925-1305809-001-001-VB,00383586925-1305809-001-001,BL-DK0408344,Invoice #IN-DK4740564,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1100,,1100,,0
00383586928-1305810-001-001-VB,00383586928-1305810-001-001,BL-DK0408346,Invoice #IN-DK4740567,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-841.27,,841.27,,0
00383587632-1305832-001-001-VB,00383587632-1305832-001-001,BL-DK0408347,Invoice #IN-DK4740572,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-3570,,3570,,0
00383587669-1305833-001-001-VB,00383587669-1305833-001-001,BL-DK0408348,Invoice #IN-DK4740574,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-659,,659,,0
00383587691-1303486-001-001-VB,00383587691-1303486-001-001,BL-DK0408349,Credit Memo #CM-DK0310445,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-447.33,,447.33,,0
00383587709-1305834-001-001-VB,00383587709-1305834-001-001,BL-DK0408350,Invoice #IN-DK4740576,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-645,,645,,0
00383587717-1305835-001-001-VB,00383587717-1305835-001-001,BL-DK0408338,Invoice #IN-DK4740578,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-2198.3,,2198.3,,0
00383587767-1305836-001-001-VB,00383587767-1305836-001-001,BL-DK0408340,Invoice #IN-DK4740582,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-3160,,3160,,0
00383587992-1305840-001-001-VB,00383587992-1305840-001-001,BL-DK0408354,Invoice #IN-DK4740733,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1879.18,,1879.18,,0
00383588067-1305842-001-001-VB,00383588067-1305842-001-001,BL-DK0408355,Invoice #IN-DK4740734,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-2205.24,,2205.24,,0
00383588250-1305844-001-001-VB,00383588250-1305844-001-001,BL-DK0408356,Invoice #IN-DK4740735,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1441.68,,1441.68,,0
00383588286-1305847-001-001-VB,00383588286-1305847-001-001,BL-DK0408357,Invoice #IN-DK4740736,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-876.38,,876.38,,0
00383588356-1305850-001-001-VB,00383588356-1305850-001-001,BL-DK0408358,Invoice #IN-DK4740738,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-635,,635,,0
00383588412-1305851-001-001-VB,00383588412-1305851-001-001,BL-DK0408359,Invoice #IN-DK4740741,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-635,,635,,0
00383588508-1305854-001-001-VB,00383588508-1305854-001-001,BL-DK0408360,Invoice #IN-DK4740742,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-635,,635,,0
00383588573-1305855-001-001-VB,00383588573-1305855-001-001,BL-DK0408361,Invoice #IN-DK4740743,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1524.08,,1524.08,,0
00383588866-1305857-001-001-VB,00383588866-1305857-001-001,BL-DK0408362,Invoice #IN-DK4740745,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1119,,1119,,0
00383588917-1305858-001-001-VB,00383588917-1305858-001-001,BL-DK0408363,Invoice #IN-DK4740746,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1742,,1742,,0
00383589001-1305862-001-001-VB,00383589001-1305862-001-001,BL-DK0408364,Invoice #IN-DK4740747,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-750,,750,,0
00383589161-1305869-001-001-VB,00383589161-1305869-001-001,BL-DK0408368,Invoice #IN-DK4740779,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1691.21,,1691.21,,0
00383589440-1305879-001-001-VB,00383589440-1305879-001-001,BL-DK0408369,Invoice #IN-DK4740782,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-635,,635,,0
00383590849-1305883-001-001-VB,00383590849-1305883-001-001,BL-DK0408370,Invoice #IN-DK4740784,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-5609.61,,5609.61,,0
00383590866-1305884-001-001-VB,00383590866-1305884-001-001,BL-DK0408371,Invoice #IN-DK4740785,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-11000,,11000,,0
00383590892-1305886-001-001-VB,00383590892-1305886-001-001,BL-DK0408372,Invoice #IN-DK4740786,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1028,,1028,,0
00383590893-1305885-001-001-VB,00383590893-1305885-001-001,BL-DK0408373,Invoice #IN-DK4740787,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1499.21,,1499.21,,0
00383590955-1305890-001-001-VB,00383590955-1305890-001-001,BL-DK0408374,Invoice #IN-DK4740790,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1497.68,,1497.68,,0
00383591003-1305892-001-001-VB,00383591003-1305892-001-001,BL-DK0408375,Invoice #IN-DK4740791,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-12888.93,,12888.93,,0
00383591087-1305893-001-001-VB,00383591087-1305893-001-001,BL-DK0408376,Invoice #IN-DK4740792,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-12009.33,,12009.33,,0
00383591123-1305894-001-001-VB,00383591123-1305894-001-001,BL-DK0408377,Invoice #IN-DK4740793,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1374.55,,1374.55,,0
00383591164-1305896-001-001-VB,00383591164-1305896-001-001,BL-DK0408378,Invoice #IN-DK4740794,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-15547.22,,15547.22,,0
00383591235-1305901-001-001-VB,00383591235-1305901-001-001,BL-DK0408379,Invoice #IN-DK4740796,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-17097.6,,17097.6,,0
00383591882-1305845-001-001-VC,00383591882-1305845-001-001,BC-DK0126011,Credit Memo #CM-DK0310490,Bill Credit,3/19/2020,Mar-20,- None -,,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,93,,-93,,0
00383591953-1305863-001-001-VC,00383591953-1305863-001-001,BC-DK0126013,Credit Memo #CM-DK0310527,Bill Credit,3/19/2020,Mar-20,- None -,,GMAX,49029_1115,,DSB UDLAND-DK,- None -,DSB UDLAND Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,1014.63,,-1014.63,,0
00383591954-1305863-003-001-VC,00383591954-1305863-003-001,BC-DK0126014,Credit Memo #CM-DK0310528,Bill Credit,3/19/2020,Mar-20,- None -,,GMAX,49029_1115,,DSB UDLAND-DK,- None -,DSB UDLAND Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,1014.63,,-1014.63,,0
00383592016-1305915-001-001-VB,00383592016-1305915-001-001,BL-DK0408391,Invoice #IN-DK4740929,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1429.28,,1429.28,,0
00383592016-1305917-004-001-VB,00383592016-1305917-004-001,BL-DK0408392,Invoice #IN-DK4740930,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-9732.13,,9732.13,,0
00383592228-1305919-001-001-VB,00383592228-1305919-001-001,BL-DK0408393,Invoice #IN-DK4740931,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-12853.56,,12853.56,,0
00383592249-1305920-001-001-VB,00383592249-1305920-001-001,BL-DK0408394,Invoice #IN-DK4740932,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-12853.56,,12853.56,,0
00383592276-1305921-001-001-VB,00383592276-1305921-001-001,BL-DK0408395,Invoice #IN-DK4740933,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1171.47,,1171.47,,0
00383592344-1305923-001-001-VB,00383592344-1305923-001-001,BL-DK0408396,Invoice #IN-DK4740934,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1053.35,,1053.35,,0
00383592432-1305925-001-001-VB,00383592432-1305925-001-001,BL-DK0408397,Invoice #IN-DK4740935,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1310.65,,1310.65,,0
00383592496-1305927-001-001-VB,00383592496-1305927-001-001,BL-DK0408398,Invoice #IN-DK4740936,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1058.35,,1058.35,,0
00383592575-1305931-001-001-VB,00383592575-1305931-001-001,BL-DK0408399,Invoice #IN-DK4740937,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1053.35,,1053.35,,0
00383592718-1305938-001-001-VB,00383592718-1305938-001-001,BL-DK0408400,Invoice #IN-DK4740938,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1349.46,,1349.46,,0
00383592827-1305945-001-001-VB,00383592827-1305945-001-001,BL-DK0408401,Invoice #IN-DK4740939,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1803.15,,1803.15,,0
00383594351-1305955-001-001-VB,00383594351-1305955-001-001,BL-DK0408402,Invoice #IN-DK4740943,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-2411.14,,2411.14,,0
00383595066-1305964-001-001-VB,00383595066-1305964-001-001,BL-DK0408403,Invoice #IN-DK4740945,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-3033.9,,3033.9,,0
00383595240-1305968-001-001-VB,00383595240-1305968-001-001,BL-DK0408404,Invoice #IN-DK4740948,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1780.63,,1780.63,,0
00383595453-1305970-001-001-VB,00383595453-1305970-001-001,BL-DK0408405,Invoice #IN-DK4740949,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-2549.45,,2549.45,,0
581747883-VOID,00383595861-1305974-001-001,BC-DK0126012,Invoice #IN-DK4740953,Bill Credit,3/19/2020,Mar-20,- None -,,GMAX,48884_1115,,DSB ELEKTRONISK-DK,- None -,DSB ELEKTRONISK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,250.8,,-250.8,,0
00383595861-1305974-001-001-VB,00383595861-1305974-001-001,BL-DK0408406,Invoice #IN-DK4740953,Bill,3/19/2020,Mar-20,- None -,3/19/2020,GMAX,48884_1115,,DSB ELEKTRONISK-DK,- None -,DSB ELEKTRONISK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-250.8,,250.8,,0
